Indicator Name,GDP growth (annual %),Travel services (% of commercial service exports),Transport services (% of commercial service exports),Commercial service exports (current US$),"Computer, communications and other services (% of commercial service exports)",Merchandise exports by the reporting economy (current US$),"Merchandise exports by the reporting economy, residual (% of total merchandise exports)",Merchandise exports to low- and middle-income economies in Sub-Saharan Africa (% of total merchandise exports),Merchandise exports to low- and middle-income economies in South Asia (% of total merchandise exports),Merchandise exports to low- and middle-income economies in Middle East & North Africa (% of total merchandise exports),Merchandise exports to low- and middle-income economies in Latin America & the Caribbean (% of total merchandise exports),Merchandise exports to low- and middle-income economies in Europe & Central Asia (% of total merchandise exports),Merchandise exports to low- and middle-income economies in East Asia & Pacific (% of total merchandise exports),Merchandise exports to low- and middle-income economies outside region (% of total merchandise exports),Merchandise exports to high-income economies (% of total merchandise exports),Merchandise exports (current US$),Merchandise exports to economies in the Arab World (% of total merchandise exports),Ores and metals exports (% of merchandise exports),Manufactures exports (% of merchandise exports),Insurance and financial services (% of commercial service exports),Fuel exports (% of merchandise exports),Food exports (% of merchandise exports),Agricultural raw materials exports (% of merchandise exports),Travel services (% of commercial service imports),Transport services (% of commercial service imports),Commercial service imports (current US$),"Computer, communications and other services (% of commercial service imports)",Merchandise imports by the reporting economy (current US$),"Merchandise imports by the reporting economy, residual (% of total merchandise imports)","Mortality rate, neonatal (per 1,000 live births)","Mortality rate, under-5 (per 1,000 live births)",Number of neonatal deaths,Number of under-five deaths,Number of infant deaths,"Air transport, passengers carried","Air transport, freight (million ton-km)","Air transport, registered carrier departures worldwide",Merchandise imports from low- and middle-income economies in Sub-Saharan Africa (% of total merchandise imports),Merchandise imports from low- and middle-income economies in South Asia (% of total merchandise imports),Merchandise imports from low- and middle-income economies in Middle East & North Africa (% of total merchandise imports),Merchandise imports from low- and middle-income economies in Latin America & the Caribbean (% of total merchandise imports),Merchandise imports from low- and middle-income economies in Europe & Central Asia (% of total merchandise imports),Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports),Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports),Merchandise imports from high-income economies (% of total merchandise imports),Merchandise imports (current US$),Merchandise imports from economies in the Arab World (% of total merchandise imports),Ores and metals imports (% of merchandise imports),Manufactures imports (% of merchandise imports),Insurance and financial services (% of commercial service imports),Fuel imports (% of merchandise imports),Food imports (% of merchandise imports),Agricultural raw materials imports (% of merchandise imports),"Secondary education, duration (years)",Lower secondary school starting age (years),Merchandise trade (% of GDP),Urban population (% of total population),Urban population,Urban population growth (annual %),Rural population (% of total population),Rural population growth (annual %),Rural population,"Population, male (% of total population)","Population, male","Population, female (% of total population)","Population, female","Population, total",Population growth (annual %),"Age dependency ratio, young (% of working-age population)","Age dependency ratio, old (% of working-age population)",Age dependency ratio (% of working-age population),"Population ages 80 and above, male (% of male population)","Population ages 80 and above, female (% of female population)","Population ages 75-79, male (% of male population)","Population ages 75-79, female (% of female population)","Population ages 70-74, male (% of male population)","Population ages 70-74, female (% of female population)",Population ages 65 and above (% of total population),"Population ages 65 and above, total","Population ages 65 and above, male (% of male population)","Population ages 65 and above, male","Population ages 65 and above, female (% of female population)","Population ages 65 and above, female","Population ages 65-69, male (% of male population)","Population ages 65-69, female (% of female population)","Population ages 60-64, male (% of male population)","Population ages 60-64, female (% of female population)","Population ages 55-59, male (% of male population)","Population ages 55-59, female (% of female population)","Population ages 50-54, male (% of male population)","Population ages 50-54, female (% of female population)","Population ages 45-49, male (% of male population)","Population ages 45-49, female (% of female population)","Population ages 40-44, male (% of male population)","Primary education, duration (years)",Primary school starting age (years),"Preprimary education, duration (years)","Secondary income receipts (BoP, current US$)","Portfolio equity, net inflows (BoP, current US$)","Foreign direct investment, net inflows (% of GDP)","Foreign direct investment, net inflows (BoP, current US$)","Travel services (% of service exports, BoP)","Transport services (% of service exports, BoP)","Exports of goods, services and primary income (BoP, current US$)","Charges for the use of intellectual property, receipts (BoP, current US$)","Service exports (BoP, current US$)","Goods exports (BoP, current US$)","Insurance and financial services (% of service exports, BoP)","Exports of goods and services (BoP, current US$)","Primary income receipts (BoP, current US$)","Communications, computer, etc. (% of service exports, BoP)","ICT service exports (% of service exports, BoP)","ICT service exports (BoP, current US$)","Net secondary income (BoP, current US$)","Reserves and related items (BoP, current US$)","Portfolio investment, net (BoP, current US$)","Foreign direct investment, net (BoP, current US$)","Net errors and omissions (BoP, current US$)","Net trade in goods (BoP, current US$)","Net trade in goods and services (BoP, current US$)","Net primary income (BoP, current US$)","Net financial account (BoP, current US$)",Current account balance (% of GDP),"Current account balance (BoP, current US$)","Personal remittances, paid (current US$)","Secondary income, other sectors, payments (BoP, current US$)","Foreign direct investment, net outflows (% of GDP)","Foreign direct investment, net outflows (BoP, current US$)","Travel services (% of service imports, BoP)","Transport services (% of service imports, BoP)","Imports of goods, services and primary income (BoP, current US$)","Charges for the use of intellectual property, payments (BoP, current US$)","Service imports (BoP, current US$)","Goods imports (BoP, current US$)","Insurance and financial services (% of service imports, BoP)","Imports of goods and services (BoP, current US$)","Primary income payments (BoP, current US$)","Communications, computer, etc. (% of service imports, BoP)",Trade in services (% of GDP),Cereal yield (kg per hectare),Surface area (sq. km),Cereal production (metric tons),Land area (sq. km),"Population ages 40-44, female (% of female population)","Population ages 35-39, male (% of male population)","Population ages 35-39, female (% of female population)","Population ages 30-34, male (% of male population)","Population ages 30-34, female (% of female population)","Population ages 25-29, male (% of male population)","Population ages 25-29, female (% of female population)","Population ages 20-24, male (% of male population)","Population ages 20-24, female (% of female population)",Population ages 15-64 (% of total population),"Population ages 15-64, total","Population ages 15-64, male (% of male population)","Population ages 15-64, male","Population ages 15-64, female (% of female population)","Population ages 15-64, female","Population ages 15-19, male (% of male population)","Population ages 15-19, female (% of female population)","Population ages 10-14, male (% of male population)","Population ages 10-14, female (% of female population)","Population ages 05-09, male (% of male population)","Population ages 05-09, female (% of female population)",Population ages 0-14 (% of total population),"Population ages 0-14, total","Population ages 0-14, male (% of male population)","Population ages 0-14, male","Population ages 0-14, female (% of female population)","Population ages 0-14, female","Population ages 00-04, male (% of male population)","Population ages 00-04, female (% of female population)","Survival to age 65, male (% of cohort)","Survival to age 65, female (% of cohort)","Fertility rate, total (births per woman)","Life expectancy at birth, male (years)","Life expectancy at birth, total (years)","Life expectancy at birth, female (years)","Mortality rate, infant (per 1,000 live births)","Death rate, crude (per 1,000 people)","Birth rate, crude (per 1,000 people)","Adolescent fertility rate (births per 1,000 women ages 15-19)","Unemployment, total (% of total labor force) (national estimate)","Official exchange rate (LCU per US$, period average)",DEC alternative conversion factor (LCU per US$),Terms of trade adjustment (constant LCU),Net secondary income (Net current transfers from abroad) (current LCU),Net secondary income (Net current transfers from abroad) (current US$),Net primary income (Net income from abroad) (constant LCU),Net primary income (Net income from abroad) (current LCU),Net primary income (Net income from abroad) (current US$),Gross savings (% of GDP),Gross savings (% of GNI),Gross savings (current LCU),Gross savings (current US$),Domestic credit to private sector (% of GDP),Domestic credit provided by financial sector (% of GDP),"Claims on central government, etc. (% GDP)","Risk premium on lending (lending rate minus treasury bill rate, %)",Real interest rate (%),Lending interest rate (%),"Inflation, consumer prices (annual %)",Consumer price index (2010 = 100),Broad money growth (annual %),Broad money to total reserves ratio,Broad money (% of GDP),Broad money (current LCU),Claims on private sector (annual growth as % of broad money),Net foreign assets (current LCU),Net domestic credit (current LCU),Claims on central government (annual growth as % of broad money),Total reserves minus gold (current US$),Total reserves in months of imports,"Total reserves (includes gold, current US$)",Domestic credit to private sector by banks (% of GDP),"Unemployment, male (% of male labor force) (national estimate)","Unemployment, female (% of female labor force) (national estimate)","Unemployment, youth total (% of total labor force ages 15-24) (national estimate)","Unemployment, youth male (% of male labor force ages 15-24) (national estimate)","Unemployment, youth female (% of female labor force ages 15-24) (national estimate)","Labor force participation rate, total (% of total population ages 15+) (national estimate)","Labor force participation rate, male (% of male population ages 15+) (national estimate)",Ratio of female to male labor force participation rate (%) (national estimate),"Labor force participation rate, female (% of female population ages 15+) (national estimate)","Labor force participation rate for ages 15-24, total (%) (national estimate)","Labor force participation rate for ages 15-24, male (%) (national estimate)","Labor force participation rate for ages 15-24, female (%) (national estimate)",GNI per capita (constant LCU),GNI per capita (constant 2010 US$),GNI per capita (current LCU),"GNI per capita, Atlas method (current US$)",GNI (constant LCU),GNI (constant 2010 US$),GNI (current LCU),GNI (current US$),"GNI, Atlas method (current US$)",Gross domestic income (constant LCU),Gross domestic savings (% of GDP),Gross domestic savings (current LCU),Gross domestic savings (current US$),Total natural resources rents (% of GDP),Oil rents (% of GDP),GDP per capita (constant LCU),GDP per capita growth (annual %),GDP per capita (constant 2010 US$),GDP per capita (current LCU),GDP per capita (current US$),Natural gas rents (% of GDP),GDP (constant LCU),GDP (constant 2010 US$),GDP (current LCU),GDP (current US$),Mineral rents (% of GDP),Forest rents (% of GDP),Gross value added at basic prices (GVA) (constant LCU),Gross value added at basic prices (GVA) (constant 2010 US$),Gross value added at basic prices (GVA) (current LCU),Gross value added at basic prices (GVA) (current US$),Discrepancy in expenditure estimate of GDP (constant LCU),Discrepancy in expenditure estimate of GDP (current LCU),GDP deflator (base year varies by country),"Inflation, GDP deflator (annual %)",Coal rents (% of GDP),Exports as a capacity to import (constant LCU),"Adjusted net savings, excluding particulate emission damage (% of GNI)","Adjusted net savings, excluding particulate emission damage (current US$)",Population in urban agglomerations of more than 1 million (% of total population),Population in urban agglomerations of more than 1 million,Population in the largest city (% of urban population),Population in largest city,Population density (people per sq. km of land area),Land under cereal production (hectares),"Employment to population ratio, 15+, total (%) (national estimate)","Employment to population ratio, 15+, male (%) (national estimate)","Employment to population ratio, 15+, female (%) (national estimate)","Employment to population ratio, ages 15-24, total (%) (national estimate)","Employment to population ratio, ages 15-24, male (%) (national estimate)","Employment to population ratio, ages 15-24, female (%) (national estimate)",Adjusted net national income per capita (constant 2010 US$),Adjusted net national income per capita (current US$),Adjusted net national income (constant 2010 US$),Adjusted net national income (current US$),Adjusted savings: net national savings (% of GNI),Adjusted savings: net national savings (current US$),Adjusted savings: gross savings (% of GNI),Adjusted savings: natural resources depletion (% of GNI),Adjusted savings: energy depletion (% of GNI),Adjusted savings: energy depletion (current US$),Adjusted savings: mineral depletion (% of GNI),Adjusted savings: mineral depletion (current US$),Adjusted savings: consumption of fixed capital (% of GNI),Adjusted savings: consumption of fixed capital (current US$),Adjusted savings: net forest depletion (% of GNI),Adjusted savings: net forest depletion (current US$),Adjusted savings: carbon dioxide damage (% of GNI),Adjusted savings: carbon dioxide damage (current US$),Adjusted savings: education expenditure (% of GNI),Adjusted savings: education expenditure (current US$),Trade (% of GDP),External balance on goods and services (% of GDP),External balance on goods and services (constant LCU),External balance on goods and services (current LCU),External balance on goods and services (current US$),Imports of goods and services (% of GDP),Imports of goods and services (constant LCU),Imports of goods and services (constant 2010 US$),Imports of goods and services (current LCU),Imports of goods and services (current US$),Gross capital formation (% of GDP),Gross capital formation (constant LCU),Gross capital formation (constant 2010 US$),Gross capital formation (current LCU),Gross capital formation (current US$),Changes in inventories (constant LCU),Changes in inventories (current LCU),Changes in inventories (current US$),Exports of goods and services (% of GDP),Exports of goods and services (constant LCU),Exports of goods and services (constant 2010 US$),Exports of goods and services (current LCU),Exports of goods and services (current US$),Gross national expenditure (% of GDP),Gross national expenditure (constant LCU),Gross national expenditure (constant 2010 US$),Gross national expenditure (current LCU),Gross national expenditure (current US$),Gross national expenditure deflator (base year varies by country),Final consumption expenditure (% of GDP),Final consumption expenditure (constant LCU),Final consumption expenditure (constant 2010 US$),Final consumption expenditure (current LCU),Final consumption expenditure (current US$),Households and NPISHs final consumption expenditure (% of GDP),Households and NPISHs Final consumption expenditure per capita (constant 2010 US$),Households and NPISHs Final consumption expenditure (constant LCU),Households and NPISHs Final consumption expenditure (constant 2010 US$),Households and NPISHs Final consumption expenditure (current LCU),Households and NPISHs Final consumption expenditure (current US$),General government final consumption expenditure (% of GDP),General government final consumption expenditure (constant LCU),General government final consumption expenditure (constant 2010 US$),General government final consumption expenditure (current LCU),General government final consumption expenditure (current US$),Arms exports (SIPRI trend indicator values),Military expenditure (% of GDP),Military expenditure (current LCU),Military expenditure (current USD),Arms imports (SIPRI trend indicator values)
1970,-0.254079593,24.22037422,38.14968815,9620000000.0,36.798336799999994,43218800000.0,4.153053764,2.667820486,2.1310170569999998,2.017640471,11.56672559,0.91626792,2.88069081,22.18016234,73.6667839,43225000000.0,1.906577693,5.210721051,66.69566912,0.831600832,3.744205093,15.99947926,4.8984574389999995,43.92935982,44.481236200000005,9060000000.0,9.381898455,42692500000.0,3.4624348539999996,15.0,23.2,51755.0,81187.0,68833.0,163448992.0,5151.200195,5099200.0,2.619195409,1.021490894,0.523979622,11.75264976,0.21315219300000002,2.5983486559999998,18.72881654,77.80874861,42428000000.0,0.656789834,7.714313357000001,60.70321324,2.207505519,7.696143741,16.12410725,4.573803412,6.0,12.0,7.980318698,73.602,150922373.0,1.5311516219999999,26.398000000000003,0.15114236,54129627.0,49.2501351,100988387.0,50.7498649,104063613.0,205052000.0,1.165002667,45.42712425,16.24985374,61.67697799,1.345988161,2.305224459,1.5882874669999998,2.2647994469999997,2.277711165,3.0326912719999997,10.05081485,20609397.0,8.516392544,8600567.0,11.53989104,12008828.0,3.3044057510000004,3.937175866,4.072217323,4.557857749,4.820738413,5.049484877,5.423167416,5.463007267999999,6.031985877,5.969129203,5.959008642000001,6.0,6.0,3.0,380000000.0,700000000.0,0.11739462199999999,1260000000.0,20.34934498,32.05240175,65650000000.0,2330000000.0,11450000000.0,42450000000.0,0.698689956,53900000000.0,11750000000.0,46.89956332,2.620087336,300000000.0,-3450000000.0,-1697710000.0,-1170000000.0,5270000000.0,-550000000.0,2590000000.0,-610000000.0,6680000000.0,2070000000.0,0.244106278,2620000000.0,650000000.0,1480000000.0,0.604675474,6490000000.0,27.16723549,27.50853242,59580000000.0,220000000.0,14650000000.0,39860000000.0,1.365187713,54510000000.0,5070000000.0,43.95904437,2.431745742,3154.9,9629090.0,186860751.0,9158960.0,5.811798665,5.629434563999999,5.36758908,5.89966703,5.573445055,6.874587921,6.548117355,7.9866810489999995,8.091554699,61.85172523,126828200.0,62.28848515,62904136.0,61.42787559,63924067.0,9.590996915,8.995891636,10.41583098,9.645391023,10.05497153,9.286653021000001,28.09745991,57614404.0,29.19512231,29483683.0,27.03223337,28130719.0,8.724319807,8.100189323,64.9130428,80.0696562,2.48,67.1,70.80731707,74.7,19.9,9.5,18.4,63.5754,4.900000095,1.0,1.0,90046277848.0,-6618000000.0,-6618000000.0,29061842100.0,6393000000.0,6393000000.0,21.55952233,21.53833123,231000000000.0,231000000000.0,87.67668434,70.61817586,16.27257168,1.473333333,2.280321199,7.91,5.838255338,17.80510008,11.18506293,46.07076901,65.40166197,702000000000.0,4.2488857069999995,7108889997.0,758000000000.0,1.096869842,3414890000.0,3.0687846530000003,15236515800.0,49.63873203,4.400000095,5.900000095,11.0,11.10000038,11.0,60.40000153,79.69999695,54.32873387,43.29999924,59.79999924,69.40000153,51.29999924,23350.37238,23256.531740000002,5239.4465789999995,5230.0,4790000000000.0,4770000000000.0,1070000000000.0,1070000000000.0,1070000000000.0,4850000000000.0,21.78257212,234000000000.0,234000000000.0,0.7582837090000001,0.378599256,23207.21994,-1.409379521,23207.21994,5234.296665999999,5234.296665999999,0.008250471,4760000000000.0,4760000000000.0,1070000000000.0,1070000000000.0,0.172617383,0.108271541,5190000000000.0,5190000000000.0,987000000000.0,987000000000.0,230800.0,0.0,22.55460448,5.504166134,0.090545059,278000000000.0,14.98503705,162000000000.0,41.59433558,85290017.0,10.72815095,16191180.0,22.3881314,59229150.0,57.40000153,76.19999695,40.79999924,53.20000076,61.70000076,45.70000076,20992.78596,4572.060915999999,4300000000000.0,938000000000.0,8.639553429,93307177032.0,21.48596197,0.444161308,0.33779711,3648208787.0,0.10636419800000001,1148733335.0,12.74933546,138000000000.0,0.0,0.0,0.665078973,7182852905.0,7.4547239,80511018120.0,10.7582854,0.36792965299999997,-71683595100.0,3949000000.0,3949000000.0,5.195177876,259000000000.0,259000000000.0,55760000000.0,55760000000.0,21.41473563,798000000000.0,798000000000.0,230000000000.0,230000000000.0,6801393800.0,2001000000.0,2001000000.0,5.563107529,188000000000.0,188000000000.0,59709000000.0,59709000000.0,99.63216352,4910000000000.0,4910000000000.0,1070000000000.0,1070000000000.0,21.77920037,78.21742788,4110000000000.0,4110000000000.0,840000000000.0,840000000000.0,60.25549169,14407.49933,2950000000000.0,2950000000000.0,647000000000.0,647000000000.0,17.96184302,1260000000000.0,1260000000000.0,193000000000.0,193000000000.0,9017000000.0,7.689700005,79846000000.0,79846000000.0,46000000.0
1971,3.29336238,24.04942966,36.97718631,10520000000.0,38.02281369,44142600000.0,3.8647474319999997,2.947266359,2.009396818,2.4375546519999998,11.56275344,0.8246002729999999,2.677685501,22.45925704,73.67599552,43549000000.0,2.1475853259999997,3.3062473480000003,68.55749622,0.950570342,3.442934125,16.28034774,4.9176345889999995,43.7,44.3,10000000000.0,9.5,48743100000.0,3.304672867,14.4,22.4,48827.0,76822.0,65102.0,174143104.0,5540.799805,4999200.0,2.6430407590000002,0.966290613,0.8425807959999999,10.65135373,0.18053837399999997,2.384337475,17.66814175,79.02718539,48342000000.0,1.02906873,6.301581709,63.34970262,2.5,8.153025607,14.53836692,4.418209356,6.0,12.0,7.888655192000001,73.613,152865492.0,1.279277894,26.386999999999997,1.2226549820000001,54795508.0,49.22892182,102229271.0,50.77107818,105431729.0,207661000.0,1.2643336920000001,44.08156714,16.36379679,60.44536393,1.4119386,2.412745364,1.585191873,2.296757935,2.311358247,3.0775458330000003,10.19898387,21179312.0,8.615592748,8807658.0,11.7345659,12371956.0,3.307104028,3.94751677,4.0838661510000005,4.583110732,4.816041436,5.02912097,5.443821369,5.4893976229999994,5.975621115,5.914216487999999,5.821912901,6.0,6.0,3.0,400000000.0,840000000.0,0.074687728,870000000.0,19.765625,30.390625,68820000000.0,2550000000.0,12800000000.0,43310000000.0,0.78125,56110000000.0,12710000000.0,49.0625,2.421875,310000000.0,-3840000000.0,-1451584445.0,-8830000000.0,4850000000.0,-11748000000.0,-2270000000.0,-5040000000.0,7900000000.0,-12728000000.0,-0.08413100400000001,-980000000.0,700000000.0,1510000000.0,0.48246555399999996,5620000000.0,28.06679512,28.45215157,65960000000.0,240000000.0,15570000000.0,45580000000.0,1.605651895,61150000000.0,4810000000.0,41.87540141,2.435506718,3725.6,9629090.0,237624461.0,9158960.0,5.6580797579999995,5.575353402,5.290638704,5.991044597999999,5.6628830610000005,7.068119697999999,6.8122273479999995,8.308940287,8.27869867,62.32651271,129427860.0,62.84474282,64245722.0,61.8239297,65182038.0,9.760021859,9.105556349,10.36176446,9.596906788,9.789824255,9.045225742000001,27.47450342,57053829.0,28.53966443,29175891.0,26.44150439,27877735.0,8.388075724,7.799371863999999,65.2897414,80.33797659999999,2.266,67.4,71.10731707,75.0,19.1,9.3,17.2,62.4722,5.900000095,1.0,1.0,84991505363.0,-7904000000.0,-7904000000.0,32813726900.0,7594000000.0,7594000000.0,21.47821608,21.51375066,250000000000.0,250000000000.0,91.11707885,72.73159634,15.53994076,1.3833333330000002,0.6226154070000001,5.723333332999999,4.292766688,18.56943148,13.95525088,53.93527412,68.67133107,800000000000.0,8.306479875,16068552780.0,847000000000.0,1.068297533,2108565226.0,2.698194038,14831073226.0,50.74318582,5.3000001910000005,6.900000095,12.69999981,12.80000019,12.60000038,60.20000076,79.09999847,54.86725962,43.40000153,59.90000153,69.59999847,51.09999847,23829.746,23733.97885,5600.117499,5620.0,4950000000000.0,4930000000000.0,1160000000000.0,1160000000000.0,1170000000000.0,5000000000000.0,21.97304374,256000000000.0,256000000000.0,0.75021277,0.40533817299999997,23670.34573,1.99561084,23670.34573,5609.3826,5609.3826,0.016760031,4920000000000.0,4920000000000.0,1160000000000.0,1160000000000.0,0.097731181,0.129081794,5290000000000.0,5290000000000.0,1070000000000.0,1070000000000.0,238400.0,0.0,23.69793269,5.069156577,0.10130159,276000000000.0,14.48757804,170000000000.0,41.41047091,85993398.0,10.55078866,16128515.0,22.67298907,63782293.0,56.59999847,74.90000153,40.40000153,52.29999924,60.70000076,44.70000076,21313.74748,4889.747523,4430000000000.0,1020000000000.0,8.582527588,100000000000.0,21.46265356,0.427838668,0.36781465700000004,4303431489.0,0.060024010999999995,702280929.7,12.78499378,150000000000.0,0.0,0.0,0.667110877,7805197258.0,7.0,81900000000.0,10.75717904,0.053311585,-82270904900.0,621000000.0,621000000.0,5.351933725,273000000000.0,273000000000.0,62342000000.0,62342000000.0,21.919818,841000000000.0,841000000000.0,255000000000.0,255000000000.0,30385081000.0,8256000000.0,8256000000.0,5.405245311,191000000000.0,191000000000.0,62963000000.0,62963000000.0,99.94677426,5070000000000.0,5070000000000.0,1160000000000.0,1160000000000.0,22.94175404,78.02695626,4230000000000.0,4230000000000.0,909000000000.0,909000000000.0,60.08816586,14769.78384,3070000000000.0,3070000000000.0,700000000000.0,700000000000.0,17.9387904,1260000000000.0,1260000000000.0,209000000000.0,209000000000.0,11720000000.0,6.643475174,74862000000.0,74862000000.0,539000000.0
1972,5.258895357,24.24763543,36.71539123,11630000000.0,37.66122098,49812500000.0,4.293099122,2.344792974,1.459473024,2.352823087,11.91086575,0.78293601,2.941028858,21.791919699999998,73.91498118,49199000000.0,2.374905897,3.087635971,67.59736904,1.375752365,3.169712628,17.82408629,5.15544107,43.90243902,44.42508711,11480000000.0,9.407665505,59337000000.0,3.1676694139999997,13.7,21.5,45821.0,72711.0,61589.0,191325408.0,6283.0,4985200.0,2.574953233,0.959098033,1.136727506,10.33250754,0.25565835800000003,2.2119419590000002,17.47088663,79.36144396,58862000000.0,1.221666077,5.849027984,64.45945497,2.2648083619999997,8.637003482,13.68013492,4.49834839,6.0,12.0,8.448139722,73.623,154531732.0,1.0841062890000002,26.377,1.032618392,55364268.0,49.21650676,103303479.0,50.78349324,106592521.0,209896000.0,1.070522752,42.78677653,16.45456173,59.24133826,1.461110247,2.5102797530000003,1.570886987,2.3234375959999998,2.353357555,3.1205717710000003,10.33309676,21688757.0,8.690162836,8977241.0,11.92557573,12711772.0,3.304808047,3.971286613,4.101207207,4.59517808,4.806801855,5.008947023,5.477869411,5.528525572,5.892275507999999,5.829562846,5.686028502,6.0,6.0,3.0,610000000.0,2430000000.0,0.105542135,1350000000.0,21.12359551,31.98501873,77500000000.0,2780000000.0,13350000000.0,49380000000.0,1.1985018729999999,62730000000.0,14770000000.0,45.6928839,2.546816479,340000000.0,-4060000000.0,553757125.7,-13450000000.0,6060000000.0,-2619000000.0,-6420000000.0,-10120000000.0,8920000000.0,-7879000000.0,-0.411223429,-5260000000.0,670000000.0,1570000000.0,0.5730547020000001,7330000000.0,29.5601173,29.91202346,78700000000.0,300000000.0,17050000000.0,55800000000.0,1.524926686,72850000000.0,5850000000.0,39.00293255,2.376652516,3908.2,9629090.0,228117866.0,9158960.0,5.495529202999999,5.541536033,5.246341387,6.12154661,5.790276882000001,7.28319213,7.095665196000001,8.614862696,8.416813506,62.79776403,131809995.0,63.40028769,65494703.0,62.21374436,66315199.0,9.874967737,9.206904664,10.26036483,9.498462304,9.471473957999999,8.761247326,26.86913921,56397248.0,27.90954948,28831536.0,25.86067991,27565551.0,8.177710694,7.600970277999999,65.66644000000001,80.606297,2.01,67.4,71.15609756,75.1,18.3,9.4,15.6,61.369,5.599999905,1.0,1.0,84319727456.0,-9227000000.0,-9227000000.0,35397448800.0,8558000000.0,8558000000.0,22.10881003,22.08468989,283000000000.0,283000000000.0,95.79130338,75.52298082,14.54573883,1.179166667,0.887217688,5.248333333,3.272278247,19.17707495,13.59039302,44.16447562,71.03611105,909000000000.0,12.2810088,14849305865.0,966000000000.0,0.27577826699999997,2663322352.0,3.137043256,20573775352.0,53.8905958,5.0,6.599999905,12.10000038,11.89999962,12.30000019,60.40000153,78.90000153,55.64005155,43.90000153,61.79999924,71.30000305,53.0,24819.70252,24719.95692,6100.673667,6280.0,5210000000000.0,5190000000000.0,1280000000000.0,1280000000000.0,1320000000000.0,5260000000000.0,22.31700167,285000000000.0,285000000000.0,0.7591841090000001,0.398848429,24649.84474,4.138084903,24649.84474,6094.01799,6094.01799,0.041658622,5170000000000.0,5170000000000.0,1280000000000.0,1280000000000.0,0.090264038,0.12078538400000001,5570000000000.0,5570000000000.0,1180000000000.0,1180000000000.0,250900.0,0.0,24.72233823,4.322763325,0.107627635,290000000000.0,15.29712935,196000000000.0,41.31589359,86720408.0,10.39657473,16066007.0,22.91701241,58369291.0,57.0,75.0,41.0,54.29999924,62.79999924,46.40000153,22095.3639,5303.759672,4640000000000.0,1110000000000.0,9.52163821,122000000000.0,22.02920382,0.440549145,0.38467339100000003,4923819404.0,0.05587575400000001,715209650.9,12.58773679,161000000000.0,0.0,0.0,0.683959713,8754684320.0,6.9,88320000000.0,11.34061965,-0.26369897800000003,-98129442500.0,-3373000000.0,-3373000000.0,5.802159314,304000000000.0,304000000000.0,74216000000.0,74216000000.0,22.58062246,907000000000.0,907000000000.0,289000000000.0,289000000000.0,31212430200.0,9107000000.0,9107000000.0,5.538460336,206000000000.0,206000000000.0,70843000000.0,70843000000.0,100.2636208,5340000000000.0,5340000000000.0,1280000000000.0,1280000000000.0,24.00394804,77.68299833,4440000000000.0,4440000000000.0,994000000000.0,994000000000.0,60.05370922,15507.49954,3250000000000.0,3250000000000.0,768000000000.0,768000000000.0,17.62928912,1260000000000.0,1260000000000.0,225000000000.0,225000000000.0,10787000000.0,6.271831327,77639000000.0,77639000000.0,681000000.0
